Id;regCode;title;author;uco;state;dateBegin;dateEnd;muRole;investor;hs;department;annotation;annotationLanguage;annotationTransl;authorType
54364;0405/2016;Intercommunication of pathways controlling energy metabolism and tumor cell proliferation;Uldrijan Stjepan, Mgr. CSc.;104691;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biology;Genetic scores in predicting the risk of diabetes and its complications;EN;;academic, student
54367;0404/2016;Mutual interactions of D2, IP3 and sigma 1 receptors in the brain and the heart;Nováková Marie, prof. MUDr. Ph.D.;1188;not approved. invest.;01.01.2017;31.12.2019;Recipient;GA ČR / Standard projects;LF;Institute of Physiology;A potential complication of angiosurgical procedures on the abdominal aorta is ischemia of intra-abdominal organs. Acute intestinal ischemia (acute mesenteric ischemia - AMI) is one of the most serious. The reported incidence of AMI after open abdominal aortic aneurysm (AAA) resection is 3% for elective and up to 60% for emergent procedures, with a mortality rate of up to 90%. Early detection of AMI is absolutely essential to initiate treatment while the condition is still reversible. Clinical diagnosis of AMI is very difficult, and there is no specific laboratory marker. Diagnostic imaging methods are limited by sensitivity and specificity. Angiography and colonoscopy are invasive, limited in availability and not always feasible. Ischemia-modified albumin (IMA) and microRNA are new technologies potentially suitable for early diagnosis of AMI. Changes in the concentrations of these markers in response to ischemic insults have already been described for other organs. We believe that kinetic analysis of IMA and circulating microRNA concentrations allows monitoring of tissue ischemia after aortic reconstruction and potentially early diagnosis of AMI. Aims of the project:To describe the dynamics of IMA and microRNA concentrations after abdominal aortic procedures, correlate with conventional biomarkers, non-invasive imaging and clinical findings, and propose a prospective clinical trial design to validate the utility of these technologies for early diagnosis of AMI.;EN;;Academic
54360;0392/2016;Histological and immunohistochemical analysis of the retraction pocket of the pars tensa of the eardrum;Urík Milan, doc. MUDr. Ph.D.;141920;not approved. invest.;01.01.2017;31.12.2018;Beneficiary-coordinator;GA ČR / Standard projects;LF;Department of Pediatric ENT;Peripheral neuropathy is one of the most common long-term side effects of anticancer chemotherapy, negatively affecting the quality of life of patients in remission from cancer. The basis of the project is a detailed evaluation of the peripheral nervous system in 203 patients with malignant lymphoma treated with chemotherapy regimens containing vinca alkaloids. Patients will be examined before the initial administration of anticancer chemotherapy, immediately after the completion of chemotherapy, and then at 1-year intervals using an extensive battery of diagnostic tests, including clinical neurological examination, detailed medical history including relevant questionnaires, electromyographic examination, quantitative sensitivity testing, autonomic nervous system testing, corneal confocal microscopy, and skin biopsy (with visualization of intraepidermal nerve fibers as well as regenerating fibers). The results of the project will provide detailed and relevant data on the prevalence, reversibility, typical characteristics, possible pathophysiology and optimal diagnostic algorithm of vinca alkaloid-induced polyneuropathy.;EN;;Academic
54359;0391/2016;Intrinsic properties of RAD51 fibre and its biological regulation;Krejčí Lumír, doc. Mgr. Ph.D.;18098;Implemented by;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biology;Odontogenic tumors are characterized by local invasiveness and frequent recurrence within several years after surgery. In this project, we will focus on their incidence in the Czech population with emphasis on detailed macroscopic and microscopic analysis of individual tumour types. We will also analyse differences in molecular signalling in morphologically distinguishable types of odontogenic tumours and study the effect of commercially available inhibitors on the growth of cell lines based on patient tissue. New potential molecular therapy targets will be detected by RNA sequencing of patient cells. The results of our project will provide new insights into understanding the pathogenesis of odontogenic tumors and offer further opportunities to test drugs targeting FGF or SHH activating mutations as novel therapies for their treatment.;EN;;Academic
54336;0386/2016;Novel ABC transporter inhibitors derived from dibenzocyclooctadiene lignans overcoming resistance to anticancer drugs;Slanina Jiří, Mgr. Ph.D.;689;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biochemistry;Clear cell carcinoma is one of the most common renal cancers. These tumours are often pseudohypoxic and may therefore exhibit a number of changes in cellular homeostasis and metabolism. It is known that hypoxia modulates calcium transport and also that Ca2+ signaling pathways are remodeled or deregulated in tumors, and these changes in cellular physiology distinguish them from non-tumor tissue. This remodeling or deregulation of Ca2+ signaling pathways may represent a mechanism by which cancer cells resist systemic anti-tumor defense mechanisms. Thus, the aim of this project is to study changes in gene expression of Ca2+ transport systems in clear cell carcinoma samples compared to healthy kidney tissue. The physiological/pathophysiological consequences of these changes will be studied in vitro in RCC4 and CAKI1 stable cell lines, both derived from clear cell renal cell carcinoma.;EN;;Academic
54356;0384/2016;Functional consequences of ion-concentration changes in cardiac t-tubules and interstitial clefts during metabolic inhibition;Bébarová Markéta, doc. MUDr. Ph.D.;15000;not approved. invest.;01.01.2017;31.12.2019;Partner;GA ČR / Standard projects;LF;Institute of Physiology;Tyrosine kinase inhibitors (TKi) represent a new class of anticancer drugs that target cellular pathways overexpressed in certain types of malignancies, such as chronic myeloid leukemia. Imatinib, a selective BCR-ABL tyrosine kinase inhibitor, represents the first-line treatment for most patients. The second-line drugs are the much more effective higher-generation TKi (dasatinib and nilotinib, or ponatinib). Especially nilotinib, but also imatinib, show adverse vascular toxic effects. The aim of this project is to define the factors associated with vascular toxicity of the TKi imatinib and nilotinib in in vitro and in vivo experiments in order to determine the ability of TKi to induce endothelial dysfunction and the mechanism of its occurrence (contribution of NO, reactive oxygen species, ER stress and autophagy/apoptosis) by a comprehensive approach. Determination of these mechanisms is essential for designing feasible prevention, the possibility of defining the risk group of patients, but also for early diagnosis and strategy for further therapy.;EN;;Academic
54334;0383/2016;Dual effect of newly prepared beta-blockers - beta-blockers as sympatholytics and anti-cancer agents;Babula Petr, prof. PharmDr. Ph.D.;14996;not approved. invest.;01.01.2017;31.12.2019;Partner;GA ČR / Standard projects;LF;Institute of Physiology;"Beta-adrenergic receptor antagonists (""beta-blockers"") are commonly used in cardiovascular medicine to address not only acute cardiovascular conditions. Beta-blockers reduce morbidity and mortality in patients over the long term. New findings that beta-blockers may have anti-tumor effects and improve survival in cancer patients open new possibilities for the use of beta-blockers in the treatment of various types of cancer. The mechanisms of the antitumor effect of some beta-blockers have already been studied. The effects of beta-blocker type compounds leading to the alleviation of ER stress of cardiomyocytes have been described. The exact mechanism of action of novel beta-blocker structures in relation to their ability to reduce ER stress and thus mediate the response in anti-cancer therapy will be the main focus of the project under investigation.";EN;;Academic
54355;0382/2016;Role of autophagy and cell death in cardiotoxicity of tyrosine kinase inhibitors;Babula Petr, prof. PharmDr. Ph.D.;14996;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Physiology;Osteoporosis weakens bones, making them prone to fractures. The aim is to contribute to a better understanding of the health and social life of older patients in the first year after hip, ankle and wrist fractures. Although the indications for surgical intervention are clear, the medical management and postoperative care tend to be complicated. Objectives of this research project: To document health-related quality of life and pain at 1 year after surgery for hip fracture and minor non-vertebral bone fractures in elderly Czech citizens, to compare three groups of patients (hip, ankle, and wrist fracture) on the variables studied, and to identify potential markers of health-related quality of life changes 3 months and 1 year after fracture, to develop a method for measuring health-related quality of life in osteoporosis patients in the Czech Republic that focuses on this disease and is appropriate for the clinical setting, to validate and optimize the process of measuring health-related quality of life in elderly patients with hip, ankle and wrist fractures in the Czech Republic, and to improve health care for elderly patients after injury.;EN;;Academic
54332;0374/2016;The role of DNA repair failure and replicative stress in the adaptation of human pluripotent stem cells.;Rotrekl Vladimír, Mgr. Ph.D.;699;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biology;Spontaneous preterm birth (PTB) typically has a syndromic nature, making it extremely difficult to untangle the causes from the consequences. A large proportion of women exhibiting certain clinical signs of preterm birth will, however, eventually deliver in term, while only a smaller proportion of pregnant women (mainly those with premature preterm rupture of membranes (PPROM)) inevitably delivers in a short time after first clinical presentation (< 7 days). Currently, no biomarkers are available to distinguish between women who will deliver < 7 days after clinical presentation/hospital admission for PTB and those who will deliver later. Adipokines are a family of proteins predominantly secreted by adipose tissue that play an important role in physiology as well as pathophysiology of pregnancy. Specific expression profiles in context of the genetic background as well as metabolic profiles thus may provide potential biomarkers of PTB. Further understanding of the mechanisms that involve adipokines during PTB development thus could provide novel theranostic strategies in PTB.;EN;;Academic
54348;0373/2016;Multiple interactions between selected alloys and living tissue;Pávková Goldbergová Monika, prof. RNDr. Ph.D.;9447;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Department of Pathological Physiology;Physical activity induces a variety of both acute and chronic changes in the organism at both skeletal muscle and cardiovascular system level. MicroRNAs (miRNAs) are recently identified RNA molecules which play the role of crucial mediators in intracellular processes involved in the adaptation to physical activities including angiogenesis, inflammation, mitochondrial metabolism, formation of contractile force of the heart/skeletal muscles and muscle hypertrophy.This project focuses on the definition of specific miRNA expression profiles in the body fluids (serum/urine) of seniors enrolled in various types of training (endurance, strength, strength-endurance) and places them in the context of aerobic fitness parameters (specifically calculated VO2max values - calculated using the results of a 2-minute step test) and anthropometric parameters, so that it would be possible to estimate the intervention response to given training approach.;EN;;Academic
54305;0367/2016;New mechanisms leading to hypertension - exosomes and microRNAs;Nováková Zuzana, MUDr. Ph.D.;2702;not approved. invest.;02.01.2017;31.12.2019;Recipient;GA ČR / Standard projects;LF;Institute of Physiology;The burden on lay caregivers in caring for patients with Parkinson's disease (PD) is a significant factor affecting quality of life and also has an impact on the economics of PD care. With PN as a neurodegenerative disease, the burden and quality of life of caregivers can be expected to change as the disease progresses. In the proposed project, we want to focus on prospectively monitoring the evolution of caregiver burden, to observe the impact of different characteristics of the PN patient and caregiver on caregiver burden and quality of life.  One of the main goals is to develop an algorithm for caregivers to familiarize them with the appropriate timing of professional health caregiver involvement in patient care so that the burden on caregivers is not unbearable while preventing the development of complications of PN. To describe the characteristics of lay caregivers in a cohort of patients with Parkinson's disease and to assess the level of caregiver burden by patient condition To identify tools and assess the relationship between burden and quality of life in lay caregivers. To propose support mechanisms for lay caregivers at different periods of illness.;EN;;Academic
54302;0362/2016;The role of the RHO/ROCK signaling pathway in neural specification;Wadeley Yuh-Man, doc. Doctor of Philosophy;115923;not approved. invest.;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biology;Modern regenerative medicine seeks to build on the rapid developments in epigenetic reprogramming of cells. For example, combinations of transcription factors and small molecules can now be used to create cells from differentiated somatic cells that exhibit characteristics of other tissue types or pluripotent stem cells.  In experiments;EN;;
54300;0360/2016;Unusual signaling pathways of human receptor tyrosine kinases;Krejčí Pavel, RNDr. Ph.D.;101398;Implemented by;01.01.2017;31.12.2019;Beneficiary-coordinator;GA ČR / Standard projects;LF;Institute of Biology;aimed at reprogramming the genome of cancer cells, we have found combinations of low molecular weight compounds that allow glioblastoma to transdifferentiate into neuron-like cells without the need to introduce genes for transcription factors. Some of the combinations tested then showed the ability to reprogram even normal non-tumor fibroblasts to exhibit neuronal morphology and expression of the neural markers Tuj1 and MAP2.;EN;;Academic
54238;0281/2016;Combination of electrophoretic and MALDI-TOF MS techniques for pre-separation, concentration and rapid identification of microorganisms;Růžička Filip, prof. MUDr. Ph.D.;1100;not approved. invest.;01.01.2017;31.12.2019;Partner;GA ČR / Standard projects;LF;Institute of Microbiology; The present project is aimed at combinatorial testing of a broader panel of chemical compounds and growth factors with the aim of optimizing the combinations already found so that even chemical reprogramming of fibroblasts and astrocytes alone can yield cells exhibiting characteristics of specific types of neurons. At the same time, these combinations will be tested on selected tumour types of neuroectodermal origin.;EN;;Academic
54159;0213/2016;Neural stem cells for clinical applications and study of their cell division control.;Bohačiaková Dáša, Mgr. Ph.D.;123980;not approved. invest.;01.01.2017;31.12.2019;Recipient;OT / Neuron;LF;Department of Histology and Embryology;The aim of the project is the collection of samples from clinical swabs, their transport and subsequent propagation and cultivation of the microflora represented. The project will also involve the isolation, characterisation and identification of new bacterial strains (microbiome) not commonly present in samples from patients suffering from difficult to manage bacterial infections. Examples of methods that can be used include mass spectrometry on a MALDI/TOF instrument, polymerase chain reaction using primers specific for bacterial strains or barcoding. The identified bacterial strains will be further evaluated for their possible resistance to conventional antibiotic drugs. Last but not least, the project will study the effect of alternative types of substances with antibacterial effect on bacterial cultures with the above mentioned resistance to commonly available and used drugs.;EN;;Academic
54157;0210/2016;Studies on the metabolism and toxicity of minor benzo[c]phenatridine alkaloids;Juřica Jan, doc. PharmDr. Ph.D.;14537;not approved. invest.;01.01.2017;31.12.2019;Recipient;GA ČR / Standard projects;LF;Institute of Pharmacology;Lyme borreliosis is the most common zoonosis in Europe and is caused by spirochetes belonging to the Borrelia burgdorferi sensu lato group. The geographical distribution of each Borrelia species depends on the climatic conditions of the area and the presence of different natural hosts and vectors of infection. In this project, we plan detailed molecular typing of Lyme borreliosis agents in ticks and samples from Lyme borreliosis patients. Because Lyme borreliosis agents differ in their ability to cause different severities of disease, we plan to compare the prevalence of different genotypes and different symptoms of Lyme borreliosis. In addition to the method of direct detection of Borrelia genetic material in clinical material, we plan to perform indirect typing based on differences in synthesized antibodies in patient sera. The expected outcome of the project will be an improvement in the diagnosis of Lyme borreliosis.;EN;;Academic
54104;0178/2016;Novel mechanisms of fibroblast growth factor receptor (FGFR) signal initiation and propagation in the major processes regulated by physiological and pathological FGFR signaling.;Krejčí Pavel, RNDr. Ph.D.;101398;not approved. invest.;01.01.2017;31.12.2019;Partner;GA ČR / LA grants;LF;Institute of Biology;The presence of blood in the subarachnoid space and the gradual breakdown of hemoglobin induce molecular and cellular reactions that may contribute to the development of vasospasm of cerebral vessels. Early detection of markers of these changes may lead to more effective treatment and a better prognosis for patients after subarachnoid haemorrhage. The aim of the project is to find suitable biomarkers for predicting the development of cerebral vasospasm in the early stages of subarachnoid haemorrhage and to develop protocols for their evaluation. This new method will be tested first on brain tissue, blood serum and cerebrospinal fluid samples from experimental animals by immunohistochemical and ELISA methods. The findings will be applied to blood serum and cerebrospinal fluid samples from detailed clinically defined groups of patients with subarachnoid haemorrhage. The proposed method will be able to predict the risk of developing vasospasm at the onset of subarachnoid haemorrhage and the results obtained can be used to optimise treatment.;EN;;Academic
54100;0169/2016;Role of endoplasmic reticulum in tissue regeneration and aging;Vaňhara Petr, doc. RNDr. Ph.D.;43385;not approved. invest.;01.01.2017;31.12.2019;Recipient;GA ČR / Junior Grants;LF;Department of Histology and Embryology;Enterohaemorrhagic strains of E. coli (STEC/EHEC) represent a major public health problem. This is due to both the severity of infections and the epidemic nature of these diseases. Treatment of these infections is mainly limited to supportive care, with prevention and prophylaxis remaining the most appropriate strategy to minimize the emergence and development of infection.;EN;;Academic
54111;0157/2016;Centrioles and cilia: molecular mechanisms and functional consequences;Čajánek Lukáš, Mgr. PhD.;40690;not approved. invest.;01.01.2017;31.12.2019;Recipient;EMBO / EMBO projects;LF;Department of Histology and Embryology; The aim of this project is to obtain new probiotics for the prevention and prophylaxis of STEC/EHEC infections. Novel probiotic strains producing bacteriocins that specifically inhibit STEC/EHEC strains will be found or developed. Their therapeutic potential will be tested in vitro and subsequently in vivo using experimental animal models.;EN;;Academic
54048;0142/2016;The significance of centriolar abnormalities;Čajánek Lukáš, Mgr. PhD.;40690;not approved. invest.;01.01.2017;31.12.2019;Recipient;OT / Neuron;LF;Department of Histology and Embryology;The aim of the project is to improve our knowledge of the aetiopathogenetic pathways involved in the origin/development of dental caries and early childhood caries (ECC) at the molecular level and to translate this knowledge into practice, especially in the diagnosis and prevention of this disease.;EN;;Academic
53748;0107/2016;University-Industry Educational Centre in Advanced Biomedical and Medical Informatics;Bourek Aleš, MUDr. Ph.D.;1062;not the same. HS;01.01.2017;31.12.2019;Partner;EU / Erasmus+ Key Action 2 / Sector Skills Alliance;LF;Institute of Biophysics;"Hypertension (HT) and obstructive sleep apnoea (OSA) are two common diseases and risk factors for many other diseases. Both diseases are functionally linked and poor compensation of one impairs the compensation of the other. While HT can be easily diagnosed by measuring blood pressure (BP), the diagnosis of OSA requires expensive, technically and time-consuming polysomnographic examinations, which is one of the reasons why OSA is underdiagnosed. Moreover, for reasons that are not entirely clear, few patients with HT respond to continuous positive airway pressure (CPAP) therapy by lowering BP; yet achieving target BP values is essential for reducing cardiovascular risk.";EN;;Academic
53568;0069/2016;A molecular toolkit for testing therapeutics targeting RTK signalling receptors;Fafílek Bohumil, Mgr. Ph.D.;237351;not approved. invest.;01.05.2016;31.10.2018;Beneficiary-coordinator;MU / Internal projects CTT;LF;Institute of Biology; Identification of new markers that allow easier diagnosis of OSA or estimation of patient response to therapy could contribute to early diagnosis of OSA and early initiation of therapy. New markers in this area may be circulating microRNAs - readily available (e.g. plasma) and stable molecules whose levels change due to different stimuli (e.g. elevated BP, hypoxia) and thus may be used to diagnose and estimate prognosis in patients with HT and OSA.;EN;;Employee
53507;0057/2016;Biotyping of human cell cultures and implementation of routine quality control using mass spectrometry and advanced mathematical methods;Vaňhara Petr, doc. RNDr. Ph.D.;43385;not approved. invest.;01.03.2016;31.12.2018;Recipient;MU / Internal projects CTT;LF;Department of Histology and Embryology; The primary aim of the project is to identify microRNAs that can be used for diagnosis/screening of OSA in hypertensive patients. The;EN;;Academic
53428;0042/2016;Optimization of existing methods for cryopreservation of human embryos;Ješeta Michal, doc. Ing. Ph.D.;118226;not approved. invest.;01.05.2016;31.12.2018;Beneficiary-coordinator;MU / Internal projects CTT;LF;Gynaecology and Obstetrics Clinic;secondary objective is to identify microRNAs in patients with established OSA that will predict blood pressure reduction after initiation of continuous positive airway pressure (CPAP) therapy.;EN;;Academic
52967;1691/2015;Finding the optimal way to demonstrate the long-term effects of spa treatment in patients with indications according to the Annex to Act No. 48/1997 on Public Health Insurance, the so-called Indication List for Spa Care, as amended;Nováková Zuzana, MUDr. Ph.D.;2702;Implemented by;01.01.2016;31.12.2017;Recipient;OT / Other domestic foundations/funds;LF;Institute of Physiology;The study is planned as a prospective multicentre study (patients will be recruited at the Second Internal Medicine Clinic of FNUSA and the Internal Cardiology Clinic of FN Brno). The plan is to recruit a total of 300 patients, and according to our primary data, a cohort of this size has a 90% probability of demonstrating statistical differences between groups in selected miRNAs at the 0.05 significance level.;EN;;Academic
52828;1677/2015;Development of modern instrumental methods for rapid detection and identification of selected B-agens and toxins;Růžička Filip, prof. MUDr. Ph.D.;1100;Implemented by;01.01.2017;31.12.2020;Recipient;MV BLACK / BV III/1 - VS;LF;Institute of Microbiology;Treponema pallidum subsp. pallidum (TPA) is the causative agent of the venereal disease syphilis. Worldwide, over 10 million new cases of syphilis are diagnosed annually. With the development of genomics, two molecular typing systems have been developed to characterize clinical strains of TPA, but their typing efficiency and discriminatory power vary widely. The aim of this project is to develop a novel, highly reliable and efficient molecular typing system targeting sequences encoding proteomic differences between TPA strains that may account for differences in clinical presentation. The discriminatory power of the typing system will be tested on genetically distinct clinical isolates and samples from different locations around the world. Knowledge of the genetic basis of current clinical TPA strains is also essential for ongoing efforts to develop a syphilis vaccine. The application of the new typing system to clinical strains from the Czech Republic will provide information on the diversity and representation of individual TPA genotypes in our country. Molecular data will be correlated with available epidemiological data.;EN;;Academic
52458;1624/2015;Structural and functional organisation of acentrosomal spindle poles in human oocytes;Holubcová Zuzana, PharmDr. Ph.D.;59820;not approved. invest.;01.05.2016;30.04.2019;Recipient;KJM / SoMoPro;LF;Department of Histology and Embryology;Metabolic syndrome is one of the leading causes of cardiovascular morbidity and mortality. With increasing life expectancy and with repeatedly demonstrated adverse effects on the progression of atherosclerosis, loss of self-sufficiency or cognitive decline, the management and especially prevention of metabolic syndrome becomes more important. New findings place the onset of metabolic development as early as the second decade of life. However, the current lifestyle of adolescents - smoking, excessive energy intake through inappropriate diet, low level of physical activity - significantly contributes to the development of metabolic syndrome and its consequences. The problem is how to effectively provide this group with adequate information and motivate them to change their attitudes and behaviour in a positive way. A simulation of the consequences of metabolic syndrome and smoking will be used to increase the attractiveness of the issue. Overweight will be simulated by means of a weighted vest, and a tool for simulating the deterioration of respiratory function will be developed as part of the project. The improvement in probands' knowledge and change in attitudes and behaviour will be verified by an electronically filled questionnaire before education, after education and after one year.;EN;;Academic
52469;1614/2015;Update of the biophysics course for physiotherapists;Valkovičová Jiřina, Ing.;357517;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Institute of Biophysics;Extramedullary relapse (EM) of multiple myeloma is becoming another obstacle to a better quality of life for patients with multiple myeloma (MM). EM is associated with an aggressive disease course and shorter survival. The essence of EM is the ability of plasma cells to travel out of the bone marrow and their either partial or complete independence from the bone marrow microenvironment. This grant will focus on elucidating the factors associated with plasma cell independence from the bone marrow environment, as well as the role of the MM tumor microenvironment in this process. The main goal is to elucidate the nature of EM and to identify its potential therapeutic targets.;EN;;
52468;1611/2015;Innovation of study materials - Pathophysiology in images;Pávková Goldbergová Monika, prof. RNDr. Ph.D.;9447;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Department of Pathological Physiology;The essence of the project is to create an effective prevention programme in the field of secondary prevention for patients with arterial hypertension through targeted, planned and comprehensive education designed to improve their adherence. The educational program will use newly developed educational standards, information maps, e-learning course, educational plans and verbal and written methods adapted for clinical practice in the conditions of the Czech Republic. The starting point for data analysis will be a paired questionnaire survey of patients and attending healthcare staff and an assessment of the identified determinants. The project will also verify and assess whether new educational procedures applied through a multidisciplinary team have an impact on patient adherence in the treatment of arterial hypertension. The developed educational program will be widely applicable in clinical practice.;EN;;Academic
52411;1585/2015;Supporting the teaching of Orthodontics through e-learning and interactive approaches.;Černochová Pavlína, doc. MUDr. Ph.D.;45465;not approved. invest.;01.01.2016;31.12.2016;Beneficiary-coordinator;MU / FRMU;LF;Dental clinic;Plasma cell (multiple) myeloma is a serious haemato-oncological disease characterised by the presence of large numbers of abnormal plasma cells in the bone marrow, production of monoclonal immunoglobulin in the serum and/or urine and the presence of osteolytic lesions. Despite considerable progress due to the introduction of therapy with proteasome inhibitors and immunomodulatory drugs, which have significantly prolonged the survival interval, a large proportion of MM patients still relapse.  Much effort has also been devoted to the development of a panel of prognostic markers, but unfortunately none of them provides sufficiently accurate diagnostic and prognostic information and does not allow prediction of response to a specific treatment regimen. This project, through a unique multidisciplinary approach, aims to uncover specific chemical spectral patterns in the plasma of peripheral blood and bone marrow of MM patients which, together with their genetic, clinical and histopathological profile, will be used to create a predictive tool based on advanced mathematics and chemometrics including machine learning and artificial intelligence methods. The aim of this project is to significantly improve the prediction of disease progression and contribute to the identification of novel molecular structures as targets for specific personalized therapies for MM.;EN;;Academic
52339;1577/2015;Monitoring physiological parameters of the cardiovascular system - from theory to clinical practice;Puchnerová Veronika, MUDr.;424432;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Institute of Physiology;Cells are the basic structural and functional components of the human body. Accumulating evidence suggests that defects in cell function and organisation underlie most poorly treated or untreatable disease states. The aim of the proposed project is to establish a TargetCELL centre of (excellence) capable of competing on an international scale to conduct biomedical research of the highest quality in terms of original and practical approaches to address these causes. The strategy of the TargetCELL Centre is to take advantage of an unprecedented multidisciplinary approach to research, combining the unique input of experienced physicians, biochemists, structural, computational, molecular and cell biologists and medicinal chemists. This approach will guide drug development and direct the translation of the knowledge gained into experimental models and preclinical testing.This project fulfills the mission of MU's biomedical campus, bringing together the best scientists, excellent physicians, and top-tier scientific and laboratory infrastructure to help patients suffering from these diseases for decades to come.;EN;;
52387;1574/2015;Modernization and improvement of teaching of Methods of studying cardiac electrophysiology within the subject Physiology;Hořáková Zuzana, Mgr.;442664;not approved. invest.;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Institute of Physiology;Building on the R&D excellence and innovation experience already acquired, the CEPLANTbridge project develops the CEPLANT regional R&D centre into a quality and critical mass International Centre of Excellence. CEPLANTbridge brings together cutting-edge teams from three MU faculties in the fields of chemistry, biochemistry, biophysics, electrochemistry, microbiology, and medicine to solve socially important interdisciplinary problems using nanoscience and plasma surface technologies.;EN;;
52336;1572/2015;Magnifying optics in endodontics;Kavříková Denisa, MDDr. Ph.D.;214043;not approved. invest.;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic;The aim of the BRIDGE project is to build bridges between clinical neuroscience teams working at the partner institutions and also across basic and clinical research (3D integration). The integration of the know-how and infrastructures created within the CEITEC and ICRC projects and their extended use for other neurological, neurosurgical and psychiatric centres in the Czech Republic means a major evaluation of the existing investment in both centres of excellence and bringing them to the top European level. Involved economic centres MU, CEITEC, LF, ÚVT, IBA. The;EN;;Academic
52367;1569/2015;Piezoelectric preparation tools;Král Tomáš, MDDr.;199310;not approved. invest.;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic;purpose of the project is to overcome the fragmentation of research at these institutions and to integrate and strengthen their teams and infrastructure in the following fields: epilepsy, stroke, extrapyramidal diseases, spasticity, Alzheimer's disease, psychoses...;EN;;
52332;1566/2015;Tooth root system preparation using machine systems;Kučera Petr, MDDr.;258897;not approved. invest.;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic;The main pillars of the project, which go across the whole spectrum of diseases mentioned above, are a) molecular diagnostics, b) IT infrastructure c) innovative MRI d) neurostimulation e) databases, analysis and translation,;EN;;Academic
52245;1556/2015;Piezoscaler and piezo handpieces for practical periodontology teaching;Buchalová Eva, MDDr.;310117;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic;The aim of the project is to develop a reference rifle frangible ammunition and test methods that allow frangible ammunition from other manufacturers to be categorised according to their properties in the target. This will result in an assessment of whether the ammunition is prohibited or permitted, thereby excluding those that may cause serious injury. New nano materials will be used in the development of materials for the production of reference frangible projectiles.  The present project builds on the already resolved MIT project FR-TI4-015, which developed a basic Method for the evaluation of frangible pistol projectiles. During the final review meeting of the project, the opponents agreed on the necessity to continue to address the issue.;EN;;Academic
52244;1554/2015;To improve the quality of teaching in the subject of Paediatric Dentistry by expanding the basic tools for work in endodontics, conservative, prosthetic and surgical dentistry.;Bartošová Michaela, MDDr. Ph.D.;177564;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic;The funds will be used to support the research of a selected promising early career scientist. The recipient will be RNDr. Petr Vaňhara, Ph.D., who has made a major contribution to the GAMU project. In 2016, Dr. Vaňhara submitted a grant application to the GACR. The funding will enable Dr. Vaňhara to produce scientific findings in 2016 that will form the basis for further grant projects. The funds will be used to cover part of the salary costs of Dr. Vaňhara and 4 other collaborators who will partially participate in his research. The remaining funds will be used to purchase materials for research purposes. Scientifically, the research will focus on the study of cellular stress and its effects on the plasticity of normal and cancer cells.;EN;;Academic
52287;1552/2015;Innovation of the teaching of the subject Physiology for the study programme Specialization in Health Care, in the field of Physiotherapy, accredited in Czech and English;Svačinová Jana, Mgr. Ph.D.;223213;Implemented by;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Institute of Physiology;"1. A fundamental change will be made in the classification and support of individual research teams. Teams (groups) will be classified into 4 categories according to quality, perspective and potential to generate results for Pillar II evaluation - ""distinguished group"" (Lumír Krejčí group), ""senior group"" (David Šmajs group, Pavel Krejčí group), ""junior group"" (Stjepan Uldrijan group, Vladimír Rotrekl group), ""low-cost group"" (Yuh-Man group).";EN;;academic, student
52235;1542/2015;Improving the quality of teaching for first to fifth year dental students;Bartáková Sonia, doc. MUDr. Ph.D.;1998;not approved. invest.;01.01.2016;31.12.2016;Recipient;MU / FRMU;LF;Dental clinic; 2. The research teams will be allocated a corresponding share of institutional funds from Pillar II (distinguished group>senior group>junior group>low-cost group) after separating the financial (salary) resources for the teaching team and the administrative/management team. In addition, the following parameters will be taken into account in calculating the share of institutional funds - quality of publications, education of PhD students, success in obtaining grants and active participation in medical education. The shares will be combined with the existing salary support of each team so that the sum reflects the parameters listed above.;EN;;Academic
