Id;regCode;title;author;uco;state;dateBegin;dateEnd;muRole;investor;hs;department;annotation;annotationLanguage;annotationTransl;authorType
41133;0359/2014;Innovation of teaching practical exercises in biochemistry;Hlaváčová Miroslava, MUDr. Ph.D.;177041;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biochemistry;Předkládaný projekt se zaměřuje na praktická cvičení z Biochemie II pro obor všeobecné lékařství. Cílem projektu je vytvoření nového cvičení z biochemie, které se týká biochemických vyšetření  mozkomíšního moku využívaných při diagnostice onemocnění centrálního nervového systému. Do výuky budou zavedeny nové úkoly týkající se stanovení biochemických parametrů v likvoru, budou vypracovány návody a podklady pro cvičení. Projekt inovuje stávající praktická cvičení z Biochemie II.;CZ;;Academic
41129;0350/2014;Innovations in pharmacology teaching with emphasis on practical skills;Juřica Jan, doc. PharmDr. Ph.D.;14537;not approved. invest.;01.03.2014;31.12.2014;Another participant;MU / FRMU;LF;Institute of Pharmacology;"V rámci projektu budou nakoupeny aktuální informační zdroje o léčivých přípravcích používané při preskripci (""Brevíře LP""). Projekt má také za cíl modernizovat výuku farmakologie v pregraduálním studiu formou nově vytvořených kazuistik z klinické praxe. Na souboru 50 nových kazuistik (i v angl. verzi) si studenti zlepší svoje kompetence při řešení farmakoterapeutických situací (budou připraveny na základě publikovaných ""case reports""). Na řešení projektu se budou podílet 3 studenti DSP.";CZ;;Academic
41100;0327/2014;Examination of the deceased - practical teaching of examination of the deceased for students of the Faculty of Medicine and for doctors performing this activity in their practice;Krajsa Jan, MUDr. Ph.D.;132384;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Forensic Medicine;Cílem projektu je rozšíření a zkvalitnění praktické části výuky soudního lékařství na lékařské fakultě. Studenti by si měli osvojit naprosto bezchybné provedení prohlídky těla zemřelého na místě jeho nálezu, a to jak po stránce čistě medicínské, tak i po stránce legislativní.  Prohlížející lékař má často rozhodující a nezastupitelnou úlohu v procesu, který nakonec vede k objasnění skutečné příčiny úmrtí, včetně násilného úmrtí v důsledku spáchaného trestného činu.;CZ;;Academic
41116;0324/2014;Innovations in practical teaching of paediatric surgery at the Department of Paediatric Surgery, Orthopaedics and Traumatology.;Kubát Martin, MUDr.;259101;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Paediatric Surgery;Cílem projektu je inovace předmětu VLCH0731c Chirurgie I – cvičení a  VLCH0832c Chirurgie II – cvičení navýšením počtu prakticky zaměřených lekcí při stážích z dětské chirurgie. Nedílnou součástí moderní dětské chirurgie jsou miniinvazivní přístupy a je velmi vhodné, aby absolvent výuky měl s těmito technikami praktickou zkušenost. Projekt je zaměřen na inovaci praktické výuky studentů v českém a anglickém programu oboru všeobecného lékařství.;CZ;;
41098;0322/2014;First aid - practical seminar;Šišáková Martina, MUDr. Ph.D.;46524;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Internal Cardiology Clinic;"Projekt nabízí vyzkoušení poskytnutí první pomoci. Využívá zážitkovou metodu založenou na simulovaných situacích. Simulace sehrávají figuranti s maskovanými zraněními, používají se zdravotní pomůcky a cvičná technika. Studenti si vyzkouší reakci v krizových situacích, ohrožujících život.
Realizace projektu počítá se zapojením studentů vyšších ročníků LF MU v roli figurantů, budou i participovat na přípravě akce. Pro ně bude přínosem prohloubení znalostí první pomoci i získání zkušeností s výukou";CZ;;Academic
41094;0314/2014;Increase laboratory literacy of postgraduate students in molecular biology laboratory by developing GLP (Good Laboratory Practice) protocols;Novák Jan, MUDr. Ph.D.;324158;not the same. HS;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Pathological Physiology;Cílem projektu je vytvořit sadu protokolů správné laboratorní praxe, které umožní postgraduálním studentům se rychleji zapojit do laboratorních týmů na LF MU působících v biomedicínské oblasti. Testovacím pracovištěm pro implementaci protokolů bude Ústav patologické fyziologie LF MU. Protokoly pokryjí základní metody molekulární biologie (PCR, RFLP etc.), budou obsahovat teoretickou a praktickou část. Hlavním výstupem projektu je zvýšení kompetence studentů pro samostatnou laboratorní práci.;CZ;;Academic
41105;0308/2014;A manual for increasing the publishing literacy of pre- and postgraduate students, containing basic knowledge and guidelines for creating publications of various types;Dobrovolná Julie, prof. MUDr. Ph.D.;4805;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Pathological Physiology;Cílem projektu je příprava manuálu určeného ke zvýšení publikační gramotnosti pre- i postgraduálních studentů na LF MU a jeho implementace do praxe. Manuál bude obsahovat informace o procesu psaní, návody ke tvorbě publikací včetně příkladů, rozbor častých chyb i informace o publikačním procesu. Pilotní verze manuálu bude testována skupinou studentů na ÚPF LF MU. Finální, revidovaný manuál bude k dispozici všem studentům i akademickým pracovníkům LF MU, u kterých se očekává publikační aktivita.;CZ;;Academic
41075;0298/2014;Clinical challenge;Adámek Ondřej, MUDr.;380963;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;II. internal medicine clinic;"Klinická výzva (dále KV) je projekt studentů 5. a 6. ročníku Všeobecného lékařství Lékařské fakulty Masarykovy univerzity zaměřený na rozšíření studia o semináře s diferenciálně diagnostickou rozvahou nad kazuistikami přednášenými samotnými studenty. Posluchači se snaží na základě stupňovitě předkládaných informací určit nejpravděpodobnější příčinu pacientových potíží (diferenciální diagnosu), přičemž diskuse je odborně zastřešena účastí lékaře dané specializace (dále ""mentor"").";CZ;;
41038;0275/2014;Extension and individualization of practical training of 4th year ZL students by general dentists;Bartáková Sonia, doc. MUDr. Ph.D.;1998;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Dental clinic;Projekt je v souladu se záměrem MU posílit praktické aspekty vzdělávání odborníky z praxe. Projekt by měl sloužit k rozšíření vědomostí a zejména individualizaci praktické výuky protetického zubního lékařství u praktických zubních lékařů.  Je určen pro studenty 4.ročníku oboru Zubního lékařství.;CZ;;Academic
41031;0261/2014;Use of modern audiovisual technology and materials in teaching prosthetic subjects of preclinical dentistry, gnatology;Nevoránková Petra, MDDr.;176756;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Dental clinic;Cílem projektu je zkvalitnění výuky zubního lékařství na lékařské fakultě. V plánu je zprovoznění multimediálního výukového systému pořízeného v roce 2012 a využití nových materiálů při modernizaci výuky preklinického zubního lékařství, gnatologie a protetické technologie. Studentům budou názorně zobrazovány klasické i moderní léčebné postupy na obrazovce ve formě přednášky nebo jednotlivých fotografií, obrázků a videí.;CZ;;student
41030;0260/2014;Advanced Methods of Data Analysis in Neuroscience as a New Course at the Faculty of Medicine, MU;Koriťáková Eva, RNDr. Ph.D.;184380;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Inst.of Biostatistics and Analyses;Vzrůstající objem a komplexita dat v neurovědním výzkumu vyžaduje od doktorských studentů oboru Neurovědy ucelenou znalost základních, ale i pokročilých statistických metod. Cílem projektu je vytvoření nového předmětu „Pokročilé metody analýzy dat v neurovědách“, který studentům umožní pochopení a osvojení pokročilých vícerozměrných metod s ohledem na specifika analýzy rozsáhlých obrazových dat, což povede ke zvýšení kompetencí studentů pro odbornou vědeckou práci.;CZ;;Academic
41054;0257/2014;Innovation of materials for teaching the basics of pharmacology;Máchalová Alena, MUDr. Ph.D.;59956;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Pharmacology;Cílem projektu je aktualizovat stávající a vypracovat nové materiály pro výuku základů farmakologie pro bakalářské směry studia na LF. Součástí navrhovaného projektu je i překlad těchto materiálů do angličtiny s ohledem na otevírání nových bakalářských studijních směrů v anglickém jazyce. Na realizaci projektu se budou pod vedením řešitele MUDr. Máchalové podílet studenti doktorského studia, kteří tak získají zkušenosti s přípravou výukových materiálů a zlepší psaný projev v anglickém jazyce.;CZ;;Academic
41044;0247/2014;"A series of seminars ""Selected aspects of contemporary scientific work in the field of biomedicine"" with a final student presentation seminar within the Scientific Preparation course for gifted students of LF MU studying in the P-PooL programme";Bébarová Markéta, doc. MUDr. Ph.D.;15000;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Physiology;Pregraduální Program prO mOtivované studenty Lékařství s rozšířenou vědeckou přípravou (P-PooL) je zaměřen na přípravu vybraných nadaných studentů LF MU na práci špičkových lékařů a vědeckých pracovníků v oblasti biomedicíny. S cílem zprostředkovat jejich kontakt s představiteli současné vědy bude v rámci předkládaného projektu zorganizováno 5 odborných seminářů vedených zkušenými vědci s biomedicínským zaměřením, pracujícími primárně mimo LF MU, a také závěrečný studentský prezentační seminář.;CZ;;Academic
41027;0243/2014;Teaching heart muscle cell formation and the use of stem cells in medicine;Pešl Martin, MUDr. Ph.D.;60014;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biology;Z projektu bude financována příprava nových mikroskopických preparátů pro praktická cvičení z biologie pro studenty Všeobecného lékařství na LF MU. Lidské kardiomyocyty (buňky srdeční svaloviny) budou vytvořeny procesem řízené diferenciace in vitro z lidských embryonálních kmenových buněk. Bude připraveno 100 preparátů, na kterých budou moci studenti studovat jeden z nejdůležitějších buněčných typů lidského těla přímo tak, jak vzniká během vývoje.;CZ;;Academic
41023;0235/2014;Lecture notes for Biochemistry I (VSBC021p);Dostál Jiří, doc. RNDr. CSc.;1309;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biochemistry;Cílem je vytvořit doprovodné texty (lecture notes) k aktuálním přednáškám z předmětu Biochemie I pro studenty všeobecného. Texty budou doplňovat stávající prezentace přednášek, které mají studenti k dispozici. Komentáře obohatí studijní materiály k přípravě na zkoušku a zvýší uživatelský komfort studentů, protože budou přesně odpovídat požadavkům na zkoušku. Celkem se předpokládá vytvoření přibližně 150-200 stran textu vložených do IS.;CZ;;Academic
40995;0217/2014;Study internship of talented students at the Department of Medical Anthropology of the Anatomical Institute of the Faculty of Medicine of Masaryk University;Vargová Lenka, doc. MUDr. Ph.D.;2737;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Anatomy;Předkládaný projekt nabízí talentovaným studentům LF MU možnost prohloubení základních znalostí morfoskopických, preparačních a nástřikových technik jako specializovaný úvod do chirurgických oborů.;CZ;;Academic
41007;0213/2014;Innovations in anatomy teaching for physiotherapists;Vymazalová Kateřina, RNDr. Ph.D.;184368;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Anatomy;Pro studenty oboru fyzioterapie je velmi důležitá znalost pohybového systému. Především pohyby v kloubech lze nejlépe demonstrovat na tzv. funkčních anatomických modelech. V současnosti máme nedostatek těchto speciálních modelů pro výuku Anatomie pohybového systému. Navíc bude v podzimním semestru 2014 otevřen nový studijní programu Fyzioterapie v anglickém jazyce, což zvyšuje požadavky na tyto  funkční modely.;CZ;;Academic
41004;0207/2014;"Innovation of the course ""VLLF111 Advanced Practical Course in Medical Physics"".";Vlk Daniel, Mgr. CSc.;98282;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biophysics;V rámci inovace předmětu „Pokročilé praktikum z lékařské fyziky“ (kód VLLF111), bychom chtěli vylepšit současné a připravit nové vysoce sofistikované úlohy (s využitím stávajícího přístrojového vybavení Biofyzikálního ústavu LF), ve kterých by se nadaní studenti jak českých (se zaměřením na studenty programu P-pool) tak nově i anglických studijních programů mohli seznámit s teoreticky i prakticky náročnějšími metodami lékařské biofyziky.;CZ;;Academic
40987;0203/2014;Curriculum innovation: Creation of an electronic learning support for the course Nursing Care in Paediatrics for the study fields of General Nursing, Radiological Assistant and Orthopaedics.;Pinkavová Hana, Mgr.;38849;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Health Sciences;Ošetřovatelská péče v pediatrii je stěžejní  odborný předmět v pregraduální výuce nelékařských zdravotnických pracovníků. V současné době není k dispozici materiál, který by komplexním způsobem shrnoval problematiku ošetřovatelské péče. Cílem projektových aktivit je vytvořením online studijní opory pro vybrané studijní obory NLZP, které budou dotvářet komplexní náhled na teoretickou část výuky a doplňovat praktické dovednosti v rámci klinické praxe na specializovaných pracovištích medicíny.;CZ;;
40962;0201/2014;Support for a student project to develop a database of anatomical structures in modern imaging methods;Hábová Kateřina, MUDr.;233401;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Anatomy;Cílem projektu je podpora studenta, který vytvoří elektronickou databázi komentovaného zobrazení struktur vybraných anatomických systémů používaných v současné klinické praxi. Konečná verze databáze bude volně přístupná studentům medicíny.;CZ;;
40983;0195/2014;Creating simulation scenarios;Zvoníček Václav, MUDr. Ph.D.;24011;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Anaesthesiology and Resuscitation Clinic;Simulační  výuka představuje  inovativní  způsob  získávání praktických dovedností. Výuka musí být připravena, nejčastěji formou scénářů. Cílem projektu je tvorba a implementace scénářů pro simulační výuku. Tvorba scénářů zahrnuje definice výukových cílů, tvorbu algoritmů postupů, programování simulátoru, předpis struktury rozboru (debrifingu). Součástí je dále testování a  ladění  simulačních scénářů. Příprava na simulační způsob výuky je náročnější než příprava na běžný typ cvičení.;CZ;;Academic
40956;0191/2014;Practical exercises for cell cycle analysis;Rotrekl Vladimír, Mgr. Ph.D.;699;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biology;Projekt bude využit pro inovaci praktické výuky Biologie na LF. Bude připravena nová úloha na analýzu rychlosti dělení a průběhu buněčného cyklu u lidských buněk. Bude pořízen materiál pro přípravu těchto vzorků pro cvičení, v rámci cvičení se studenti naučí rozpoznat pomalu a rychle se dělících buněk podle morfologie, analyzovat rychlost dělení (délku buněčného cyklu) pomocí růstových křivek a vyhodnotit účinnost postupů používaných pro zastavení dělení nádorových buněk průtokovou cytometrií.;CZ;;Academic
40981;0188/2014;Innovation 4 exercises from Biology;Šmajs David, prof. MUDr. Ph.D.;1116;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Biology;"Projekt je zaměřen na inovaci praktické výuky předmětu Biologie pro studenty prvních ročníků Lékařské fakulty a doplnění potřebných pomůcek a materiálu pro praktickou výuku. Budou pořízeny pomůcky pro praktické provedení Gramova barvení bakterií z výtěru mezizubních prostor pro každého studenta; budou připraveny nové preparáty pro světelnou mikroskopii - preparáty lidských nervových buněk, diferencovaných z embryonálních kmenových buněk, a bude obnovena zásoba preparátů prvoků. Také bude inovován atlas snímků z elektronové mikroskopie.";CZ;;Academic
40908;0113/2014;Adaptation of the teaching room within the Snoezelen and Basal Stimulation concept for the innovation of the Chronic Intensive Care subject;Schneiderová Michaela, PhDr. Ph.D.;112182;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Health Sciences;"Koncepty Snoezelen a Bazální stimulace jsou jedny ze stěžejních témat (v podobě přednášek, seminářů) ve výuce předmětu Chronické intenzivní péče v rámci studijního oboru Intenzivní péče, kterou zajišťuje Katedra ošetřovatelství. 
V současné době výuka probíhá spíše na teoretické bázi, díky nedostatečnému materiálnímu vybavení není možno všechny techniky v rámci jednotlivých metod dostatečně realizovat a následně procvičit pro potřeby následné klinické praxe.";CZ;;
40873;0089/2014;E-learning course in geriatrics;Matějovská Kubešová Hana, prof. MUDr. CSc.;1091;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Internal Medicine, Geriatr. and pr.lekar.;"V nadcházejícím období prodlužování středního věku populace bude stále více převažovat ve většině medicinských oborů pacient vyššího věku léčený pro více chorob, užívající více medikamentů a s ubývající soběstačností. Za této situace je nutno akcentovat pro studenty lékařské fakulty problematiku komplexní péče o starší nemocné.
Jednotlivé povinné a povinně volitelné předměty a zvláště bloková výuka v posledních ročnících nedovolují všem zájemcům o problematiku zúčastnit se běžně organizovaných p";CZ;;Academic
40865;0080/2014;Memorix of anatomy Interactive textbook of anatomy for Czech and foreign students;Volný Ondřej, doc. MUDr. Ph.D.;214565;not the same. HS;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Anatomy;Memorix anatomie a plánovaný překlad Memorix of Anatomy představují moderní a didaktické učebnice, které systematicky shrnují informace z obecné, speciální a topografické anatomie v českém i anglickém jazyce. Jednotlivé kapitoly popisují stavbu, členění a funkci konkrétního systému či orgánu. Text je doplněn o velké množství názorných ilustrací, schémat a topografických souvislostí. Anatomické informace doplňují mnemotechnické pomůcky, zajímavosti a užitečné informace z klinické medicíny.;CZ;;Academic
40845;0073/2014;Support for internships of talented students at the Department of Neuroanatomy, Faculty of Medicine, Masaryk University;Joukal Marek, doc. MUDr. Ph.D.;258796;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Institute of Anatomy;Navrhovaný projekt si klade za cíl umožnit odborné stáže talentovaným studentům LF MU v laboratořích Anatomického ústavu. Vybraní studenti budou proškoleni v imunohistochemických technikách, osvojí si základy práce s fluorescenčním mikroskopem a konfokálním mikroskopem.;CZ;;Academic
40793;0057/2014;Modern trends in testing issues in medical education;Komenda Martin, RNDr. Ph.D.;98951;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Inst.of Biostatistics and Analyses;Moderní metody hodnocení znalostí studentů patří v akademickém světě k velmi diskutovaným tématům. Standardizované testování umožňuje spravedlivě, prokazatelně a objektivně ohodnotit znalosti a dovednosti studentů. Primárním cílem projektu je formou edukačních seminářů posílit pedagogické kompetence akademických pracovníků v oblasti konstrukce a následné analýzy testové agendy napříč vybranými pracovišti na Lékařské fakultě Masarykovy univerzity.;CZ;;Academic
40788;0051/2014;"Elective course ""Human Diseases in the Light of Contemporary Biomedicine"" within the course Scientific Preparation for ""P-PooL""";Kaňková Kateřina, prof. MUDr. Ph.D.;2524;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Pathological Physiology;Cílem projektu je rozšířit výuku předmětu Vědecká příprava určeného pro studenty programu P-PooL o týdenní soustředění na vybraných pracovištích LF MU, v jehož rámci proběhne přednáškový kurz „Nemoci člověka ve světle současné biomedicíny“ doplněný prakt. demonstracemi, exkurzemi a interview se studenty. Projekt směřuje k finančnímu pokrytí aktivit spojených s organizací a administrativou kurzu, honoráře pro extramurální odborníky, cest. náklady pro řešitele a přípravou učebních textů.;CZ;;Academic
40787;0048/2014;Innovation of the study subject otorhinolaryngology;Šlapák Ivo, prof. MUDr. CSc.;2258;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Department of Pediatric ENT;Cílem projektu je inovace předmětu otorinolaryngologie vyučovaného na lékařské fakultě Masarykovy univerzity (LF MU) se zaměřením se na zlepšení výuky anglicky mluvících studentů. V současnosti studuje na LF MU 506 anglicky mluvících studentů. Vedení LF schválilo do dalších let záměr přijat cca 200 anglicky mluvících studentů ročně, jejich počet na LF se tedy neustále navyšuje, což klade zvýšené nároky na přípravu a realizaci výuky především na klinických pracovištích LF.;CZ;;Academic
40765;0041/2014;Interactive form of seminar teaching of medicinal chemistry and biochemistry;Peš Ondřej, doc. Mgr. Ph.D.;63698;Implemented by;01.03.2014;31.12.2014;Recipient;MU / FRMU;LF;Institute of Biochemistry;Cílem projektu je zvýšení atraktivity a efektivity kontaktní výuky předmětů lékařské chemie a biochemie pomocí interaktivních prezentací, s využitím hlasovacích zařízení, které poskytnou okamžitou zpětnou vazbu o úrovni znalostí. Na základě hlasování lze posoudit, zda celá skupina tématu rozumí a operativně reagovat v diskuzi. Výstup lze archivovat a sledovat vývoj znalostí individuálních studentů během celého semestru u oborů Všeobecné lékařství, Zubní lékařství a Specializace ve zdravotnictví.;CZ;;Academic
40726;0032/2014;Innovation of practical teaching of the subject Production of optical aids;Petrová Sylvie, Mgr.;33774;Implemented by;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Cat.optometry and orthoptics;Cílem tohoto projektu je posílení aspektů praktického vzdělávání, zvýšení manuálních dovedností studentů bakalářského oboru Optika a optometrie a to zejména v oblasti zhotovování, provádění oprav a anatomických úprav optických korekčních pomůcek. Nedílnou součástí projektu bude zpracovávání nových - inovovaných materiálů a typů brýlových čoček, např. progresivních, resp. degresivních, outdoorových včetně zapracování do různých typů sportovních, resp. ochranných brýlí plastových i kovových;CZ;;
40663;0015/2014;Dynamic visual acuity in professional drivers;Krasňanská Jitka, Mgr. Ph.D.;101080;not approved. invest.;01.03.2014;31.12.2014;Beneficiary-coordinator;MU / FRMU;LF;Cat.optometry and orthoptics;Kvalitní zrak je nutnou podmínkou bezpečné účasti v silničním provozu. Zraková ostrost je tradičně měřena statickými testy o vysokém kontrastu, což jsou podmínky špatně odpovídající reálné situaci v dopravě. V rámci projektu navrhujeme testy, které simulují pohyb klienta v prostoru definovanou rychlostí, a v této situaci hodnotíme dynamickou zrakovou ostrost. Cílem je ověřit použitelnost těchto testů v praxi a hodnotit výsledky ve vztahu k tradičním měřením.;CZ;;
40046;1079/2013;Improving the surface properties of PVC for medical applications using electric plasma generated under atmospheric pressure;Černák Mirko, prof. RNDr. CSc.;54782;not approved. invest.;01.03.2014;31.12.2016;Recipient;MU / GA MU / INTERDISCIPLINARY;PřF;Institute of Physical Electronics;"Cílem projektu je zdokonalení inovativní metody generování nízkoteplotního plazmatu za atmosférického tlaku, která je chráněná patentovou přihláškou, a vývoj aplikací na úpravu vnitřních povrchů dutých výrobků z měkčeného PVC používaného ve zdravotnictví především na krevní vaky a katetry. Primárním účelem těchto úprav bude především zamezit uvolňování změkčovadel na bázi ftalátů do tělesných tekutin zesíťováním polymerních makromolekul nacházejících se v povrchové nanovrstvě materiálu. Ftaláty ohrožují funkci vnitřních orgánů a zvyšují riziko vzniku alergií a astmatu. Mohou mít negativní vliv na srážlivost krve a hormonální a reprodukční systém, ohrozit funkci vnitřních orgánů či mohou zvýšit riziko vzniku alergií a astmatu. Dalším cílem projektu bude zvýšit hydrofilitu PVC povrchů a tím omezit usazování částic z tělesných tekutin jakož i adhezi mikrobiálních buněk a tvorbu bakteriálních biofilmů.

Inovativní metoda na povrchovou úpravu plazmatem vyvinutá v rámci řešení projektu VaVpI CEPLANT je nadřazená známým konkurenčním metodám především její účinností, technickou jednoduchostí a cenovou přístupností. Plánované výstupy zahrnují minimálně 2 patentové přihlášky, 2 prototypové zařízení a 12 publikací v renomovaných odborných časopisech. Úspěšné řešení projektu umožní řešitelskému kolektivu získat vedoucí postavení v moderním a rychle se rozvíjejícím oboru Plazmová medicína ve Střední Evropě.";CZ;;Academic
40083;1078/2013;Legal, ethical and organizational aspects of drug regulation in the era of personalized medicine in the 21st century;Křepelka Filip, doc. JUDr. Ph.D.;353;not approved. invest.;01.03.2014;31.12.2016;Beneficiary-coordinator;MU / GA MU / INTERDISCIPLINARY;PrF;Institute of Law and Technology;"Základním záměrem projektu je vytvoření týmu odborníků v oblastech práva, farmakologie, veřejného zdravotnictví a lékařské etiky za účelem zhodnocení právních a společenských výzev, které pro oblast léčiv přináší rozvoj personalizované medicíny.

Termín „personalizovaná medicína“ se užívá již koncem minulého století, nicméně její rozvoj je patrný od počátku 21. století, zejména v souvislosti s dokončením sekvenace lidského genomu. S poznáním genomu a se zavedením nových technologií je koncept personalizované medicíny vztažen především k možnostem uzpůsobit navrženou farmakoterapii konkrétnímu jedinci na základě molekulárně-genetického testování. Specifickou kapitolou v rámci personalizované farmakoterapie jsou pak léčivé přípravky (LP) pro moderní terapii, kam řadíme přípravky genové či somatobuněčné terapie nebo přípravky tkáňového inženýrství. S rozvojem této oblasti medicíny se debatuje o regulaci těchto přístupů a s tím související zásadní otázky etické.

Odlišnost moderních terapií přesahuje současný rámec právní a regulační úpravy. Je nutné řešit otázky v oblasti zajištění jejich kvality a bezpečnosti, stejně jako otázky jejich dostupnosti pacientům. Navrhovaný výzkumný projekt si klade za cíl zmapovat a zhodnotit regulační rámec léčiv pro personalizovanou terapii.

Projekt bude rozdělen do tří tematických celků. Jsou jimi: (I) vývoj nových léčiv, (II) jejich výroba a uvádění na trh a (III) použití ve zdravotní péči.  Výzkum v rámci každého celku bude rozdělen do tří fází. V první fázi budou provedeny studie o současném stavu každé oblasti v České republice, v Evropě a ve světě. Druhá fáze projektu bude analyzovat výstupy předchozí fáze za účelem reflexe stávající regulace, identifikace oblastí s nedostatečnou či nadbytečnou regulací. Třetí fáze spočívá v publikování dosažených poznatků.

Vedle teoretických výstupů bude praktickým přínosem projektu zejména formulace národních doporučení (metodiky, best practices) pro správní úřady, etické komise, zadavatele klinických hodnocení, poskytovatele zdravotních služeb a výzkumné instituce včetně Masarykovy univerzity.";CZ;;employee, academic
40043;1074/2013;Plant alkaloids as models for drug design - creating a compact platform at MU;Koča Jaroslav, prof. RNDr. DrSc.;610;not approved. invest.;01.03.2014;31.12.2016;Beneficiary-coordinator;MU / GA MU / INTERDISCIPLINARY;CEITEC;VS Jaroslava Kochi;"Takřka polovinu současných léčiv tvoří deriváty přírodních látek, přičemž mezi těmito látkami hrají velmi významnou roli rostlinné alkaloidy. Farmakologicky velmi zajímavými skupinami rostlinných alkaloidů jsou benzofenantridinové alkaloidy, které se vyznačují hlavně svými protinádorovými účinky, a kanabinoidy, jenž lze využít například pro léčbu deprese a úzkosti, neurodegenerativních onemocnění a dalších vážných onemocnění mozku. Obě tyto skupiny alkaloidů poskytují proto velmi cennou inspiraci pro návrh a vývoj léčiv.
Vlastní proces vývoje nových léčiv je však i v současné době velkou výzvou pro výzkumné instituce i pro komerční společnosti. Tento proces zahrnuje návrh struktury léčiva pomocí chemoinformatických metodik, jeho syntéza a jeho laboratorní testování (t.j, analýza jeho interakcí s cílovými biomakromolekulami, testování na buněčných a tkáňových kulturách, in vivo testy).  Díky možnosti vytvoření mezioborového projektu v rámci MU a zapojení výzkumných týmů s kvalitní expertízou v požadovaných oblastech se nám otevírá prostor na tuto výzvu reagovat. 
Hlavním cílem našeho projektu je nalézt dosud neprozkoumané biologicky aktivní molekuly ze skupiny benzofenanthridinů a kanabinoidů. Vybrané z těchto látek pak plánujeme zakoupit nebo syntetizovat a provést s nimi laboratorní testy. 
Velmi důležitým cílem našeho projektu je také zpřístupnit jednotlivé komponenty procesu návrhu a testování léků léků a jiných biologicky aktivních substancí dalším pracovištím MU. Pro tyto účely rovněž plánujeme připravit software a IT prostředí, sloužící k provádění chemoinformatických analýz rostlinných alkaloidů.
Při realizaci projektu využijeme hlubokou expertízu v oblasti benzofenantridinových alkaloidů (LF, Biochemický ústav) a v oblasti kanabinoidů (CEITEC, Centrum neurověd). Dále začleníme pokročilou expertízu v oblasti chemoinformatických metodik (CEITEC, Centrum Strukturní biologie) a v oblasti IT (ÚVT). Poté využijeme rozsáhlé zkušenosti z oboru organické syntézy (PřF, Ústav chemie) a z oboru analýzy biomolekulárních interakcí (PřF, NCBR a Ústav chemie). Na závěr využijeme pokročilé know-how v oblasti testování na buněčných kulturách (LF, Biologický ústav), na tkáňových kulturách (CEITEC, Centrum neurověd) a in vivo (CEITEC, Centrum neurověd).";CZ;;
